cluster_id,satellite_image_available,predicted_landcover_class,prediction_confidence,image_date,cloud_cover,image_source,observation_status,satellite_item_id
921,True,SeaLake,0.7639,2026-08-12T04:57:01.025000Z,27.160326,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.76),S2C_MSIL2A_20260812T045701_R119_T45QTG_20260812T100317
922,False,UNKNOWN,,2026-08-16,78.789735,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 78.8%, threshold: 30.0%)",S2A_MSIL2A_20260811T045241_R076_T45RWH_20260811T100012
923,False,UNKNOWN,,2026-08-16,43.978223,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 44.0%, threshold: 30.0%)",S2A_MSIL2A_20260811T045241_R076_T44QQE_20260811T110533
924,True,SeaLake,0.6493,2026-08-17T05:12:41.024000Z,13.662151,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.65),S2A_MSIL2A_20260817T051241_R019_T44PKR_20260817T101210
925,True,SeaLake,0.9219,2026-08-21T05:26:41.025000Z,5.810681,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.92),S2C_MSIL2A_20260821T052641_R105_T43RFM_20260821T102216
926,False,UNKNOWN,,2026-08-16,80.217719,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 80.2%, threshold: 30.0%)",S2C_MSIL2A_20260821T052641_R105_T43RGP_20260821T102216
927,True,PermanentCrop,0.7609,2026-08-16T05:42:51.024000Z,2.026211,Sentinel-2_L2A,Satellite CNN prediction: PermanentCrop (confidence: 0.76),S2A_MSIL2A_20260816T054251_R005_T43RDP_20260816T103351
928,False,UNKNOWN,,2026-08-16,42.343658,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 42.3%, threshold: 30.0%)",S2B_MSIL2A_20260813T051649_R062_T43RGL_20260813T090622
929,True,Industrial,0.4579,2026-08-21T05:26:41.025000Z,21.103691,Sentinel-2_L2A,Satellite CNN prediction: Industrial (confidence: 0.46),S2C_MSIL2A_20260821T052641_R105_T43REL_20260821T102216
930,False,UNKNOWN,,2026-08-16,83.044547,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 83.0%, threshold: 30.0%)",S2C_MSIL2A_20260818T051651_R062_T43PFS_20260818T101620
931,False,UNKNOWN,,2026-08-16,83.044547,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 83.0%, threshold: 30.0%)",S2C_MSIL2A_20260818T051651_R062_T43PFS_20260818T101620
932,False,UNKNOWN,,2026-08-16,83.74424,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 83.7%, threshold: 30.0%)",S2C_MSIL2A_20260815T050651_R019_T44PKC_20260815T100309
933,False,UNKNOWN,,2026-08-16,68.261588,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 68.3%, threshold: 30.0%)",S2C_MSIL2A_20260821T052641_R105_T43QDU_20260821T102216
934,False,UNKNOWN,,2026-08-16,70.194674,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 70.2%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PGN_20260820T085718
935,False,UNKNOWN,,2026-08-16,70.194674,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 70.2%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PGN_20260820T085718
936,False,UNKNOWN,,2026-08-16,99.521625,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 99.5%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PGP_20260820T085718
937,True,PermanentCrop,0.2248,2026-08-19T05:36:39.024000Z,10.938056,Sentinel-2_L2A,Satellite CNN prediction: PermanentCrop (confidence: 0.22),S2B_MSIL2A_20260819T053639_R005_T43RCL_20260819T091716
938,False,UNKNOWN,,2026-08-17,45.20781,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 45.2%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PGK_20260820T085718
939,False,UNKNOWN,,2026-08-17,30.094135,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 30.1%, threshold: 30.0%)",S2A_MSIL2A_20260817T051241_R019_T43PHL_20260817T101210
940,True,HerbaceousVegetation,0.6951,2026-08-17T04:56:59.024000Z,20.364849,Sentinel-2_L2A,Satellite CNN prediction: HerbaceousVegetation (confidence: 0.70),S2B_MSIL2A_20260817T045659_R119_T44PKR_20260817T084758
941,False,UNKNOWN,,2026-08-17,30.094135,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 30.1%, threshold: 30.0%)",S2A_MSIL2A_20260817T051241_R019_T43PHL_20260817T101210
942,False,UNKNOWN,,2026-08-17,30.094135,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 30.1%, threshold: 30.0%)",S2A_MSIL2A_20260817T051241_R019_T43PHL_20260817T101210
943,False,UNKNOWN,,2026-08-17,54.933995,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 54.9%, threshold: 30.0%)",S2A_MSIL2A_20260817T051241_R019_T43PGL_20260817T101210
944,True,SeaLake,0.9904,2026-08-17T05:12:41.024000Z,13.662151,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.99),S2A_MSIL2A_20260817T051241_R019_T44PKR_20260817T101210
945,False,UNKNOWN,,2026-08-17,30.094135,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 30.1%, threshold: 30.0%)",S2A_MSIL2A_20260817T051241_R019_T43PHL_20260817T101210
946,False,UNKNOWN,,2026-08-17,82.363164,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 82.4%, threshold: 30.0%)",S2A_MSIL2A_20260817T051241_R019_T43PHM_20260817T101210
947,True,AnnualCrop,0.2967,2026-08-12T04:57:01.025000Z,8.703873,Sentinel-2_L2A,Satellite CNN prediction: AnnualCrop (confidence: 0.30),S2C_MSIL2A_20260812T045701_R119_T44PLS_20260812T093911
948,False,UNKNOWN,,2026-08-17,98.906106,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 98.9%, threshold: 30.0%)",S2C_MSIL2A_20260818T051651_R062_T43PFT_20260818T101620
949,False,UNKNOWN,,2026-08-17,54.933995,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 54.9%, threshold: 30.0%)",S2A_MSIL2A_20260817T051241_R019_T43PGL_20260817T101210
950,False,UNKNOWN,,2026-08-17,82.363164,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 82.4%, threshold: 30.0%)",S2A_MSIL2A_20260817T051241_R019_T43PHM_20260817T101210
951,False,UNKNOWN,,2026-08-17,80.872017,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 80.9%, threshold: 30.0%)",S2C_MSIL2A_20260818T051651_R062_T43PFR_20260818T100915
952,False,UNKNOWN,,2026-08-17,47.66117,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 47.7%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T44PLA_20260820T085718
953,False,UNKNOWN,,2026-08-17,86.266011,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 86.3%, threshold: 30.0%)",S2C_MSIL2A_20260817T054631_R048_T42QXL_20260817T085418
954,False,UNKNOWN,,2026-08-17,47.471505,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 47.5%, threshold: 30.0%)",S2B_MSIL2A_20260815T041549_R090_T46RFQ_20260815T063018
955,False,UNKNOWN,,2026-08-17,92.603332,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 92.6%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PGM_20260820T085718
956,False,UNKNOWN,,2026-08-17,81.074959,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 81.1%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T44QKH_20260820T085718
957,False,UNKNOWN,,2026-08-17,67.577857,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 67.6%, threshold: 30.0%)",S2A_MSIL2A_20260817T051241_R019_T44PKS_20260817T101210
958,False,UNKNOWN,,2026-08-17,86.289233,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 86.3%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PHN_20260820T085718
959,False,UNKNOWN,,2026-08-17,70.194674,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 70.2%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PGN_20260820T085718
960,False,UNKNOWN,,2026-08-17,70.194674,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 70.2%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PGN_20260820T085718
961,False,UNKNOWN,,2026-08-17,62.614924,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 62.6%, threshold: 30.0%)",S2C_MSIL2A_20260812T045701_R119_T44PLT_20260812T093911
962,False,UNKNOWN,,2026-08-17,89.027309,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 89.0%, threshold: 30.0%)",S2C_MSIL2A_20260812T045701_R119_T44PKT_20260812T093911
963,False,UNKNOWN,,2026-08-17,98.718536,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 98.7%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PHP_20260820T085718
964,False,UNKNOWN,,2026-08-17,96.492094,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 96.5%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PGQ_20260820T085718
965,False,UNKNOWN,,2026-08-17,58.764118,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 58.8%, threshold: 30.0%)",S2C_MSIL2A_20260812T045701_R119_T44PLV_20260812T093911
966,False,UNKNOWN,,2026-08-17,52.326298,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 52.3%, threshold: 30.0%)",S2C_MSIL2A_20260822T045651_R119_T44PLV_20260822T095910
967,False,UNKNOWN,,2026-08-17,74.772215,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 74.8%, threshold: 30.0%)",S2C_MSIL2A_20260818T051651_R062_T43QGU_20260818T101620
968,True,SeaLake,0.5871,2026-08-20T05:06:49.024000Z,21.059443,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.59),S2B_MSIL2A_20260820T050649_R019_T43PHK_20260820T085718
969,False,UNKNOWN,,2026-08-17,54.933995,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 54.9%, threshold: 30.0%)",S2A_MSIL2A_20260817T051241_R019_T43PGL_20260817T101210
970,False,UNKNOWN,,2026-08-17,86.244023,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 86.2%, threshold: 30.0%)",S2B_MSIL2A_20260819T053639_R005_T43RCH_20260819T091716
971,False,UNKNOWN,,2026-08-17,90.774274,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 90.8%, threshold: 30.0%)",S2A_MSIL2A_20260816T054251_R005_T43RBH_20260816T103351
972,False,UNKNOWN,,2026-08-17,74.100465,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 74.1%, threshold: 30.0%)",S2C_MSIL2A_20260821T052641_R105_T43QDA_20260821T102216
973,False,UNKNOWN,,2026-08-17,75.525796,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 75.5%, threshold: 30.0%)",S2C_MSIL2A_20260821T052641_R105_T43QCA_20260821T102216
974,True,SeaLake,0.9548,2026-08-20T05:06:49.024000Z,21.059443,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.95),S2B_MSIL2A_20260820T050649_R019_T43PHK_20260820T085718
975,False,UNKNOWN,,2026-08-18,45.20781,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 45.2%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PGK_20260820T085718
976,True,SeaLake,0.7894,2026-08-20T05:06:49.024000Z,21.059443,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.79),S2B_MSIL2A_20260820T050649_R019_T43PHK_20260820T085718
977,False,UNKNOWN,,2026-08-18,45.20781,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 45.2%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PGK_20260820T085718
978,False,UNKNOWN,,2026-08-18,54.933995,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 54.9%, threshold: 30.0%)",S2A_MSIL2A_20260817T051241_R019_T43PGL_20260817T101210
979,True,SeaLake,0.9241,2026-08-17T04:56:59.024000Z,12.858477,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.92),S2B_MSIL2A_20260817T045659_R119_T43PHL_20260817T084758
980,True,Pasture,0.6607,2026-08-17T04:56:59.024000Z,20.364849,Sentinel-2_L2A,Satellite CNN prediction: Pasture (confidence: 0.66),S2B_MSIL2A_20260817T045659_R119_T44PKR_20260817T084758
981,False,UNKNOWN,,2026-08-18,54.933995,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 54.9%, threshold: 30.0%)",S2A_MSIL2A_20260817T051241_R019_T43PGL_20260817T101210
982,False,UNKNOWN,,2026-08-18,54.933995,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 54.9%, threshold: 30.0%)",S2A_MSIL2A_20260817T051241_R019_T43PGL_20260817T101210
983,False,UNKNOWN,,2026-08-18,54.933995,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 54.9%, threshold: 30.0%)",S2A_MSIL2A_20260817T051241_R019_T43PGL_20260817T101210
984,True,SeaLake,0.8242,2026-08-17T04:56:59.024000Z,12.858477,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.82),S2B_MSIL2A_20260817T045659_R119_T43PHL_20260817T084758
985,True,SeaLake,0.6301,2026-08-17T05:12:41.024000Z,13.662151,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.63),S2A_MSIL2A_20260817T051241_R019_T44PKR_20260817T101210
986,False,UNKNOWN,,2026-08-18,92.603332,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 92.6%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PGM_20260820T085718
987,False,UNKNOWN,,2026-08-18,45.439783,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 45.4%, threshold: 30.0%)",S2B_MSIL2A_20260817T045659_R119_T44PKS_20260817T084758
988,False,UNKNOWN,,2026-08-18,45.439783,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 45.4%, threshold: 30.0%)",S2B_MSIL2A_20260817T045659_R119_T44PKS_20260817T084758
989,False,UNKNOWN,,2026-08-18,45.439783,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 45.4%, threshold: 30.0%)",S2B_MSIL2A_20260817T045659_R119_T44PKS_20260817T084758
990,False,UNKNOWN,,2026-08-18,45.439783,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 45.4%, threshold: 30.0%)",S2B_MSIL2A_20260817T045659_R119_T44PKS_20260817T084758
991,False,UNKNOWN,,2026-08-18,76.690173,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 76.7%, threshold: 30.0%)",S2B_MSIL2A_20260817T045659_R119_T44PLS_20260817T084758
992,False,UNKNOWN,,2026-08-18,82.363164,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 82.4%, threshold: 30.0%)",S2A_MSIL2A_20260817T051241_R019_T43PHM_20260817T101210
993,False,UNKNOWN,,2026-08-18,76.690173,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 76.7%, threshold: 30.0%)",S2B_MSIL2A_20260817T045659_R119_T44PLS_20260817T084758
994,False,UNKNOWN,,2026-08-18,70.194674,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 70.2%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PGN_20260820T085718
995,False,UNKNOWN,,2026-08-18,86.289233,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 86.3%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PHN_20260820T085718
996,False,UNKNOWN,,2026-08-18,90.547734,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 90.5%, threshold: 30.0%)",S2C_MSIL2A_20260822T045651_R119_T44PKT_20260822T092621
997,False,UNKNOWN,,2026-08-18,86.289233,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 86.3%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PHN_20260820T085718
998,False,UNKNOWN,,2026-08-18,86.289233,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 86.3%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PHN_20260820T085718
999,False,UNKNOWN,,2026-08-18,86.289233,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 86.3%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PHN_20260820T085718
1000,False,UNKNOWN,,2026-08-18,99.521625,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 99.5%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PGP_20260820T085718
1001,False,UNKNOWN,,2026-08-18,90.309751,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 90.3%, threshold: 30.0%)",S2C_MSIL2A_20260822T045651_R119_T44PLU_20260822T092621
1002,False,UNKNOWN,,2026-08-18,69.184935,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 69.2%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T44PKV_20260820T085718
1003,False,UNKNOWN,,2026-08-18,69.184935,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 69.2%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T44PKV_20260820T085718
1004,False,UNKNOWN,,2026-08-18,69.184935,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 69.2%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T44PKV_20260820T085718
1005,False,UNKNOWN,,2026-08-18,47.66117,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 47.7%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T44PLA_20260820T085718
1006,False,UNKNOWN,,2026-08-18,89.871192,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 89.9%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PGR_20260820T085718
1007,False,UNKNOWN,,2026-08-18,60.772043,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 60.8%, threshold: 30.0%)",S2C_MSIL2A_20260822T045651_R119_T44PLA_20260822T095910
1008,False,UNKNOWN,,2026-08-18,72.991478,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 73.0%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PHR_20260820T085718
1009,True,SeaLake,0.8781,2026-08-20T05:06:49.024000Z,21.059443,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.88),S2B_MSIL2A_20260820T050649_R019_T43PHK_20260820T085718
1010,True,SeaLake,0.8314,2026-08-20T05:06:49.024000Z,21.059443,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.83),S2B_MSIL2A_20260820T050649_R019_T43PHK_20260820T085718
1011,True,Forest,0.696,2026-08-20T05:06:49.024000Z,21.059443,Sentinel-2_L2A,Satellite CNN prediction: Forest (confidence: 0.70),S2B_MSIL2A_20260820T050649_R019_T43PHK_20260820T085718
1012,False,UNKNOWN,,2026-08-18,45.20781,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 45.2%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PGK_20260820T085718
1013,True,Forest,0.6732,2026-08-20T05:06:49.024000Z,21.059443,Sentinel-2_L2A,Satellite CNN prediction: Forest (confidence: 0.67),S2B_MSIL2A_20260820T050649_R019_T43PHK_20260820T085718
1014,False,UNKNOWN,,2026-08-18,45.20781,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 45.2%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PGK_20260820T085718
1015,True,SeaLake,0.509,2026-08-20T05:06:49.024000Z,21.059443,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.51),S2B_MSIL2A_20260820T050649_R019_T43PHK_20260820T085718
1016,False,UNKNOWN,,2026-08-18,45.20781,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 45.2%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PGK_20260820T085718
1017,False,UNKNOWN,,2026-08-18,45.20781,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 45.2%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T43PGK_20260820T085718
1018,True,SeaLake,0.9823,2026-08-17T04:56:59.024000Z,12.858477,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.98),S2B_MSIL2A_20260817T045659_R119_T43PHL_20260817T084758
1019,True,Forest,0.4954,2026-08-17T04:56:59.024000Z,20.364849,Sentinel-2_L2A,Satellite CNN prediction: Forest (confidence: 0.50),S2B_MSIL2A_20260817T045659_R119_T44PKR_20260817T084758
1020,False,UNKNOWN,,2026-08-18,54.933995,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 54.9%, threshold: 30.0%)",S2A_MSIL2A_20260817T051241_R019_T43PGL_20260817T101210
